retrieval_mode,policy,document_variant,candidate_pool_size,seeds,recall@10_mean,recall@10_std,recall@10_ci95_low,recall@10_ci95_high,recall@20_mean,recall@20_std,recall@20_ci95_low,recall@20_ci95_high,recall@50_mean,recall@50_std,recall@50_ci95_low,recall@50_ci95_high,recall@100_mean,recall@100_std,recall@100_ci95_low,recall@100_ci95_high,precision@10_mean,precision@10_std,precision@10_ci95_low,precision@10_ci95_high,map@10_mean,map@10_std,map@10_ci95_low,map@10_ci95_high,ndcg@10_mean,ndcg@10_std,ndcg@10_ci95_low,ndcg@10_ci95_high,mrr_mean,mrr_std,mrr_ci95_low,mrr_ci95_high
hybrid_rrf,cross_encoder,title_compact_metadata,20,5,0.6160361345300225,0.013988415880211862,0.5986700066331027,0.6334022624269423,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.40746666666666664,0.014402160331777379,0.38958688953855036,0.4253464437947829,0.49827374014477366,0.010513941543349017,0.48522105032584817,0.5113264299636991,0.6711810544853989,0.016381046149883637,0.650844559991648,0.6915175489791497,0.7398981511665722,0.028209184201684726,0.7048774379629262,0.7749188643702182
hybrid_rrf,hybrid_cross_encoder_blend,title_compact_metadata,20,5,0.6160361345300225,0.013988415880211862,0.5986700066331027,0.6334022624269423,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.40746666666666664,0.014402160331777379,0.38958688953855036,0.4253464437947829,0.49827374014477366,0.010513941543349017,0.48522105032584817,0.5113264299636991,0.6711810544853989,0.016381046149883637,0.650844559991648,0.6915175489791497,0.7398981511665722,0.028209184201684726,0.7048774379629262,0.7749188643702182
hybrid_rrf,retrieval_only,title_compact_metadata,20,5,0.5729964815315497,0.008741087319078973,0.5621447280777505,0.5838482349853489,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.37706666666666666,0.009747934254098266,0.36496494804197904,0.3891683852913543,0.4397270185241903,0.013341728494292774,0.4231637303447458,0.45629030670363485,0.6191364186636055,0.014303563933153437,0.6013790455077003,0.6368937918195107,0.7129443665267194,0.02123784601414344,0.6865783252755125,0.7393104077779263
