seed,term_id,method,candidate_coverage,zero_result_rate,relevant_product_availability,recall@1,hit_rate@1,precision@1,recall@5,hit_rate@5,precision@5,recall@10,hit_rate@10,precision@10,recall@20,hit_rate@20,precision@20,recall@50,hit_rate@50,precision@50,recall@100,hit_rate@100,precision@100,mrr,map@10,map@100,ndcg@10
52,TERM_2e72562e,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01,0.013513513513513514,0.0,0.013513513513513514,0.0
52,TERM_3b762951,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.4,0.2222222222222222,1.0,0.4,0.4444444444444444,1.0,0.4,0.8888888888888888,1.0,0.32,1.0,1.0,0.18,0.3333333333333333,0.10185185185185185,0.37594971624384615,0.35266373843404347
52,TERM_7ef2b6b6,semantic_e5_small,1.0,0.0,1.0,0.011235955056179775,1.0,1.0,0.0449438202247191,1.0,0.8,0.07865168539325842,1.0,0.7,0.16853932584269662,1.0,0.75,0.3707865168539326,1.0,0.66,0.6292134831460674,1.0,0.56,1.0,0.06046013911182451,0.42470210987959356,0.716485063693381
52,TERM_293686fc,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.02,0.5,1.0,0.01,0.022727272727272728,0.0,0.011363636363636364,0.0
52,TERM_170623c6,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.01818181818181818,1.0,0.2,0.05454545454545454,1.0,0.3,0.07272727272727272,1.0,0.2,0.18181818181818182,1.0,0.2,0.43636363636363634,1.0,0.24,0.2,0.016515151515151514,0.10223023870027093,0.23297260855707355
52,TERM_5e621690,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.2,0.2857142857142857,1.0,0.2,0.35714285714285715,1.0,0.1,0.5,1.0,0.07,0.125,0.0248015873015873,0.07746290198380791,0.13568544539116628
52,TERM_427ef626,semantic_e5_small,1.0,0.0,1.0,0.25,1.0,1.0,0.75,1.0,0.6,0.75,1.0,0.3,0.75,1.0,0.15,0.75,1.0,0.06,0.75,1.0,0.03,1.0,0.6875,0.6875,0.8048099750039491
52,TERM_90f23862,semantic_e5_small,1.0,0.0,1.0,0.05263157894736842,1.0,1.0,0.05263157894736842,1.0,0.2,0.10526315789473684,1.0,0.2,0.15789473684210525,1.0,0.15,0.42105263157894735,1.0,0.16,0.631578947368421,1.0,0.12,1.0,0.06432748538011697,0.15310377098091063,0.2863459897524692
52,TERM_3e58521d,semantic_e5_small,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
52,TERM_0ea4f012,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.05,0.13333333333333333,1.0,0.04,0.3333333333333333,1.0,0.05,0.07692307692307693,0.0,0.021169780108307192,0.0
52,TERM_ad00415f,semantic_e5_small,1.0,0.0,1.0,0.16666666666666666,1.0,1.0,0.5,1.0,0.6,0.8333333333333334,1.0,0.5,0.8333333333333334,1.0,0.25,0.8333333333333334,1.0,0.1,1.0,1.0,0.06,1.0,0.6277777777777778,0.6444444444444445,0.8058467414416309
52,TERM_41e0f7b3,semantic_e5_small,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.8875,0.8875,0.9558295932317544
52,TERM_9d71fb8f,semantic_e5_small,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
52,TERM_76938dd3,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.03333333333333333,1.0,0.2,0.06666666666666667,1.0,0.2,0.1,1.0,0.15,0.13333333333333333,1.0,0.08,0.3,1.0,0.09,0.2,0.014074074074074074,0.03944817656837538,0.15139734109601002
52,TERM_60af2278,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.1,0.3333333333333333,1.0,0.05,0.3333333333333333,1.0,0.02,0.3333333333333333,1.0,0.01,0.1,0.03333333333333333,0.03333333333333333,0.13565197343244778
52,TERM_c36aeed1,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333,1.0,0.05,1.0,1.0,0.06,1.0,1.0,0.03,0.25,0.08333333333333333,0.1417306052855925,0.20210734650054757
52,TERM_ba1148b9,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.6,0.36363636363636365,1.0,0.4,0.45454545454545453,1.0,0.25,0.9090909090909091,1.0,0.2,1.0,1.0,0.11,0.5,0.2146464646464646,0.3965216799441398,0.40995091484653445
52,TERM_4116f03c,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591076,1.0,0.2,0.007434944237918215,1.0,0.2,0.040892193308550186,1.0,0.44,0.07806691449814127,1.0,0.42,0.14285714285714285,0.0006372809346787042,0.030614393927415943,0.13698471029831175
52,TERM_08c6defa,semantic_e5_small,1.0,0.0,1.0,0.037037037037037035,1.0,1.0,0.18518518518518517,1.0,1.0,0.3333333333333333,1.0,0.9,0.5185185185185185,1.0,0.7,0.7037037037037037,1.0,0.38,0.8888888888888888,1.0,0.24,1.0,0.3333333333333333,0.6395666317999213,0.9363792118010483
52,TERM_ca95742e,semantic_e5_small,1.0,0.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,0.2,0.3333333333333333,1.0,0.2,0.5,1.0,0.15,1.0,1.0,0.12,1.0,1.0,0.06,1.0,0.19999999999999998,0.3124215124215124,0.39007412760022164
52,TERM_bfce178f,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TERM_6f9e34cc,semantic_e5_small,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0
52,TERM_c747fe5c,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,1.0,0.8,0.3076923076923077,1.0,0.8,0.5384615384615384,1.0,0.7,1.0,1.0,0.52,1.0,1.0,0.26,0.5,0.2301892551892552,0.7456854213301012,0.7104770117651426
52,TERM_d8573c14,semantic_e5_small,1.0,0.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,1.0,1.0
52,TERM_13a1ba94,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.2,0.06666666666666667,1.0,0.1,0.2,1.0,0.15,0.6,1.0,0.18,0.7333333333333333,1.0,0.11,0.2,0.013333333333333334,0.12272472377095503,0.08514311764162098
52,TERM_067f969b,semantic_e5_small,1.0,0.0,1.0,0.07692307692307693,1.0,1.0,0.38461538461538464,1.0,1.0,0.46153846153846156,1.0,0.6,0.5384615384615384,1.0,0.35,0.8461538461538461,1.0,0.22,0.9230769230769231,1.0,0.12,1.0,0.46153846153846156,0.584363648883312,0.727329844310522
52,TERM_458d703c,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TERM_f26e104d,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.2,0.5,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.2,0.1,0.18333333333333335,0.23719771276929622
52,TERM_7f3e3de5,semantic_e5_small,1.0,0.0,1.0,0.041666666666666664,1.0,1.0,0.08333333333333333,1.0,0.4,0.16666666666666666,1.0,0.4,0.20833333333333334,1.0,0.25,0.3333333333333333,1.0,0.16,0.5416666666666666,1.0,0.13,1.0,0.09702380952380951,0.17701591686730614,0.4480300279758384
52,TERM_73a1737e,semantic_e5_small,1.0,0.0,1.0,0.25,1.0,1.0,0.5,1.0,0.4,0.75,1.0,0.3,0.75,1.0,0.15,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.5,0.5357142857142857,0.6975637657739948
52,TERM_92f55c63,semantic_e5_small,1.0,0.0,1.0,0.04,1.0,1.0,0.08,1.0,0.4,0.16,1.0,0.4,0.2,1.0,0.25,0.52,1.0,0.26,0.72,1.0,0.18,1.0,0.10266666666666666,0.25631067184851797,0.4721567066247473
52,TERM_4e81a55c,semantic_e5_small,1.0,0.0,1.0,0.030303030303030304,1.0,1.0,0.06060606060606061,1.0,0.4,0.15151515151515152,1.0,0.5,0.24242424242424243,1.0,0.4,0.45454545454545453,1.0,0.3,0.5151515151515151,1.0,0.17,1.0,0.09004329004329005,0.22843011487365514,0.5206178632166882
52,TERM_2d56a8ed,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.5,0.5,0.5,0.6309297535714575
52,TERM_d96296c6,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.4,0.16666666666666666,1.0,0.2,0.3333333333333333,1.0,0.2,0.4166666666666667,1.0,0.1,0.4166666666666667,1.0,0.05,0.5,0.09722222222222221,0.14237891737891736,0.2489083270225946
52,TERM_98eec128,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.05172413793103448,1.0,0.6,0.13793103448275862,1.0,0.8,0.2413793103448276,1.0,0.7,0.5172413793103449,1.0,0.6,0.9310344827586207,1.0,0.54,0.5,0.09152983032293377,0.5821725227436066,0.6698623505528798
52,TERM_72962875,semantic_e5_small,1.0,0.0,1.0,0.02631578947368421,1.0,1.0,0.13157894736842105,1.0,1.0,0.2631578947368421,1.0,1.0,0.5,1.0,0.95,0.8947368421052632,1.0,0.68,0.9736842105263158,1.0,0.37,1.0,0.2631578947368421,0.8905186739960073,1.0
52,TERM_1986fc45,semantic_e5_small,1.0,0.0,1.0,0.02564102564102564,1.0,1.0,0.05128205128205128,1.0,0.4,0.10256410256410256,1.0,0.4,0.2564102564102564,1.0,0.5,0.358974358974359,1.0,0.28,0.41025641025641024,1.0,0.16,1.0,0.07008547008547009,0.19928773645977546,0.48882922182497546
52,TERM_2024c3ca,semantic_e5_small,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,0.4,0.8,1.0,0.4,0.8,1.0,0.2,0.8,1.0,0.08,1.0,1.0,0.05,1.0,0.49428571428571433,0.5112348668280872,0.7042299872433241
52,TERM_d4f4d3b4,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,0.4,0.2,1.0,0.2,0.2,1.0,0.1,0.2,1.0,0.04,0.4,1.0,0.04,0.25,0.065,0.07296052631578948,0.17993148201117176
52,TERM_8ad08231,semantic_e5_small,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,1.0,1.0,1.0
52,TERM_10810d73,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,0.5,0.6388888888888888,0.6388888888888888,0.7328286204777911
52,TERM_de614ee1,semantic_e5_small,1.0,0.0,1.0,0.010309278350515464,1.0,1.0,0.041237113402061855,1.0,0.8,0.09278350515463918,1.0,0.9,0.17525773195876287,1.0,0.85,0.36082474226804123,1.0,0.7,0.6391752577319587,1.0,0.62,1.0,0.08612747504500082,0.49827954523700163,0.914856882358379
52,TERM_80acb92c,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.1,0.14285714285714285,1.0,0.05,0.7142857142857143,1.0,0.1,0.8571428571428571,1.0,0.06,0.14285714285714285,0.02040816326530612,0.10620319620547616,0.09162544430476362
52,TERM_2355258c,semantic_e5_small,1.0,0.0,1.0,0.07142857142857142,1.0,1.0,0.2857142857142857,1.0,0.8,0.5714285714285714,1.0,0.8,0.7142857142857143,1.0,0.5,0.9285714285714286,1.0,0.26,0.9285714285714286,1.0,0.13,1.0,0.45555555555555555,0.628218799647371,0.7877736340270854
52,TERM_78a71896,semantic_e5_small,1.0,0.0,1.0,0.01639344262295082,1.0,1.0,0.06557377049180328,1.0,0.8,0.13114754098360656,1.0,0.8,0.29508196721311475,1.0,0.9,0.5901639344262295,1.0,0.72,0.7868852459016393,1.0,0.48,1.0,0.11915170439760601,0.6203909634631629,0.8454256604216017
52,TERM_01b2d23a,semantic_e5_small,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,1.0,1.0,1.0
52,TERM_a31dc2e0,semantic_e5_small,1.0,0.0,1.0,0.25,1.0,1.0,0.5,1.0,0.4,0.5,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.375,0.49935897435897436,0.5585075862632192
52,TERM_39df41ca,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.2,0.5,1.0,0.1,0.5,1.0,0.05,1.0,1.0,0.04,1.0,1.0,0.02,0.5,0.25,0.27941176470588236,0.38685280723454163
52,TERM_ebb1aff4,semantic_e5_small,1.0,0.0,1.0,0.018867924528301886,1.0,1.0,0.018867924528301886,1.0,0.2,0.018867924528301886,1.0,0.1,0.05660377358490566,1.0,0.15,0.16981132075471697,1.0,0.18,0.24528301886792453,1.0,0.13,1.0,0.018867924528301886,0.057169629044015,0.22009176629808017
52,TERM_69339abe,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.8571428571428571,1.0,0.6,0.8571428571428571,1.0,0.3,0.8571428571428571,1.0,0.12,0.8571428571428571,1.0,0.06,0.5,0.5448979591836735,0.5448979591836735,0.6894868954356662
52,TERM_01f0fe6c,semantic_e5_small,1.0,0.0,1.0,0.16666666666666666,1.0,1.0,0.5,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.3,1.0,1.0,0.12,1.0,1.0,0.06,1.0,0.8551587301587301,0.8551587301587301,0.9489415452074045
52,TERM_427786d2,semantic_e5_small,1.0,0.0,1.0,0.2,1.0,1.0,0.2,1.0,0.2,0.6,1.0,0.3,0.6,1.0,0.15,0.8,1.0,0.08,1.0,1.0,0.05,1.0,0.32666666666666666,0.3681417624521073,0.5580107938044674
52,TERM_7a881311,semantic_e5_small,1.0,0.0,1.0,0.125,1.0,1.0,0.625,1.0,1.0,0.75,1.0,0.6,0.875,1.0,0.35,1.0,1.0,0.16,1.0,1.0,0.08,1.0,0.75,0.8537878787878788,0.8358912271816661
52,TERM_97b3002d,semantic_e5_small,1.0,0.0,1.0,0.14285714285714285,1.0,1.0,0.7142857142857143,1.0,1.0,0.7142857142857143,1.0,0.5,1.0,1.0,0.35,1.0,1.0,0.14,1.0,1.0,0.07,1.0,0.7142857142857143,0.8755411255411254,0.8104616303452685
52,TERM_dc95d0a1,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.6,1.0,0.3,1.0,1.0,0.2,1.0,1.0,0.1,0.16666666666666666,0.04523809523809523,0.2691050141379089,0.15176219107803537
52,TERM_edcd4334,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.4,0.5714285714285714,1.0,0.4,1.0,1.0,0.35,1.0,1.0,0.14,1.0,1.0,0.07,0.5,0.2959183673469387,0.5037105751391465,0.48134881959833375
52,TERM_868818ae,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.4,0.4,1.0,0.2,0.4,1.0,0.1,0.8,1.0,0.08,1.0,1.0,0.05,0.5,0.2333333333333333,0.2879889710782354,0.38356636737133565
52,TERM_b42e6400,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02,1.0,1.0,0.01,0.02702702702702703,0.0,0.02702702702702703,0.0
52,TERM_e6dc43bb,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,1.0,0.1,0.17647058823529413,1.0,0.15,0.47058823529411764,1.0,0.16,0.8235294117647058,1.0,0.14,0.16666666666666666,0.00980392156862745,0.137102193400568,0.07839826897867533
52,TERM_5b506f55,semantic_e5_small,1.0,0.0,1.0,0.05555555555555555,1.0,1.0,0.1111111111111111,1.0,0.4,0.16666666666666666,1.0,0.3,0.16666666666666666,1.0,0.15,0.2222222222222222,1.0,0.08,0.2777777777777778,1.0,0.05,1.0,0.13194444444444445,0.1420011518695729,0.42838543210841196
52,TERM_b175720d,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.5,0.5,0.5,0.6309297535714575
52,TERM_e37a3817,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.2,0.2,1.0,0.2,0.4,1.0,0.2,0.4,1.0,0.08,0.6,1.0,0.06,0.3333333333333333,0.06190476190476191,0.12738819665797355,0.18340980524840012
52,TERM_dd0104e2,semantic_e5_small,1.0,0.0,1.0,0.25,1.0,1.0,0.75,1.0,0.6,0.75,1.0,0.3,0.75,1.0,0.15,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.6875,0.7169117647058824,0.8048099750039491
52,TERM_fa4623da,semantic_e5_small,1.0,0.0,1.0,0.125,1.0,1.0,0.5,1.0,0.8,0.625,1.0,0.5,0.875,1.0,0.35,1.0,1.0,0.16,1.0,1.0,0.08,1.0,0.5479166666666666,0.6760518498403607,0.7094198757978375
52,TERM_6d64b50a,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.6,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.5,0.6458333333333333,0.6458333333333333,0.7486761295186739
52,TERM_a9c40215,semantic_e5_small,1.0,0.0,1.0,0.030303030303030304,1.0,1.0,0.15151515151515152,1.0,1.0,0.30303030303030304,1.0,1.0,0.6060606060606061,1.0,1.0,0.9393939393939394,1.0,0.62,0.9696969696969697,1.0,0.32,1.0,0.30303030303030304,0.9126961166694296,1.0
52,TERM_c52cf01f,semantic_e5_small,1.0,0.0,1.0,0.0625,1.0,1.0,0.25,1.0,0.8,0.4375,1.0,0.7,0.8125,1.0,0.65,0.9375,1.0,0.3,0.9375,1.0,0.15,1.0,0.37762896825396824,0.6986989912261651,0.7631925784528223
52,TERM_b2585dab,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,0.3333333333333333,0.40277777777777773,0.40277777777777773,0.5847876649948583
52,TERM_28b3a09f,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
52,TERM_60b4617a,semantic_e5_small,1.0,0.0,1.0,0.06666666666666667,1.0,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.8,0.7333333333333333,1.0,0.55,0.7333333333333333,1.0,0.22,0.8,1.0,0.12,1.0,0.5333333333333333,0.6673443223443223,0.8701249883466593
52,TERM_3c8d6126,semantic_e5_small,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
52,TERM_9f4ef2d5,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.06,0.19047619047619047,1.0,0.04,0.029411764705882353,0.0,0.008801813215404738,0.0
52,TERM_4e4a444c,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TERM_9683b999,semantic_e5_small,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.2,0.5,1.0,0.1,0.5,1.0,0.05,0.5,1.0,0.02,0.5,1.0,0.01,1.0,0.5,0.5,0.6131471927654584
52,TERM_57cca861,semantic_e5_small,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,1.0,0.3,1.0,1.0,0.15,1.0,1.0,0.06,1.0,1.0,0.03,1.0,0.7916666666666666,0.7916666666666666,0.9134015924715543
52,TERM_dd90fa53,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,1.0,0.2,0.13636363636363635,1.0,0.3,0.3181818181818182,1.0,0.35,0.4090909090909091,1.0,0.18,0.5,1.0,0.11,0.3333333333333333,0.04734848484848484,0.1381554444284251,0.2578753740644926
52,TERM_e0522268,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.02,0.3,1.0,0.03,0.029411764705882353,0.0,0.008161619550210959,0.0
52,TERM_bda8ba1b,semantic_e5_small,1.0,0.0,1.0,0.1111111111111111,1.0,1.0,0.5555555555555556,1.0,1.0,0.7777777777777778,1.0,0.7,0.8888888888888888,1.0,0.4,1.0,1.0,0.18,1.0,1.0,0.09,1.0,0.7777777777777778,0.8715197956577267,0.8550956239938448
52,TERM_a9e65138,semantic_e5_small,1.0,0.0,1.0,0.07692307692307693,1.0,1.0,0.15384615384615385,1.0,0.4,0.3076923076923077,1.0,0.4,0.38461538461538464,1.0,0.25,0.7692307692307693,1.0,0.2,0.8461538461538461,1.0,0.11,1.0,0.22307692307692306,0.36546098155271356,0.5009732673492616
52,TERM_92c3bf86,semantic_e5_small,1.0,0.0,1.0,0.058823529411764705,1.0,1.0,0.11764705882352941,1.0,0.4,0.17647058823529413,1.0,0.3,0.35294117647058826,1.0,0.3,1.0,1.0,0.34,1.0,1.0,0.17,1.0,0.11176470588235293,0.41041526984871113,0.38363315291837646
52,TERM_815b09a0,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,1.0,0.4,0.3684210526315789,1.0,0.7,0.47368421052631576,1.0,0.45,1.0,1.0,0.38,1.0,1.0,0.19,0.3333333333333333,0.2050751879699248,0.4850758825846675,0.5559026721867443
52,TERM_e5b2dce8,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.08,0.375,1.0,0.06,0.038461538461538464,0.0,0.027372675148858792,0.0
52,TERM_1cd842bb,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TERM_412fda21,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.2,0.75,1.0,0.3,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.25,0.23958333333333331,0.29221491228070173,0.4303349101522581
52,TERM_16bebc8b,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,0.0625,0.0,0.13670343137254903,0.0
52,TERM_d99e66fd,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,0.2,0.225,0.225,0.430624116386567
52,TERM_762ec557,semantic_e5_small,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.04,1.0,1.0,0.02,1.0,0.8333333333333333,0.8333333333333333,0.9197207891481876
52,TERM_48c42e64,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.2,0.14285714285714285,1.0,0.1,0.42857142857142855,1.0,0.15,1.0,1.0,0.14,1.0,1.0,0.07,0.3333333333333333,0.047619047619047616,0.2015398678595882,0.13743816645714543
52,TERM_0d56b40f,semantic_e5_small,1.0,0.0,1.0,0.022222222222222223,1.0,1.0,0.1111111111111111,1.0,1.0,0.2,1.0,0.9,0.3333333333333333,1.0,0.75,0.8222222222222222,1.0,0.74,0.9555555555555556,1.0,0.43,1.0,0.19530864197530867,0.7619239444133343,0.9305687780632227
52,TERM_c226d7f7,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TERM_5b8e2aa9,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.4,0.2727272727272727,1.0,0.3,0.45454545454545453,1.0,0.25,0.5454545454545454,1.0,0.12,0.5454545454545454,1.0,0.06,0.5,0.11818181818181818,0.17952836637047162,0.29727159644205703
52,TERM_eb5ad4a5,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,0.05555555555555555,0.0,0.05555555555555555,0.0
52,TERM_1d9b6c3f,semantic_e5_small,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,0.08,1.0,1.0,0.04,1.0,0.8875,0.8875,0.9558295932317544
52,TERM_69e403fd,semantic_e5_small,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.02,1.0,1.0,0.01,1.0,1.0,1.0,1.0
52,TERM_0e1f4b03,semantic_e5_small,1.0,0.0,1.0,0.0019120458891013384,1.0,1.0,0.0076481835564053535,1.0,0.8,0.01338432122370937,1.0,0.7,0.030592734225621414,1.0,0.8,0.08221797323135756,1.0,0.86,0.16061185468451242,1.0,0.84,1.0,0.01145634161886552,0.13460797587623,0.7630946912803436
52,TERM_cab730f8,semantic_e5_small,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.1,0.6,1.0,0.15,0.6,1.0,0.06,0.6,1.0,0.03,0.125,0.025,0.08515037593984962,0.10699313236726378
