experiment_id,timestamp,data_mode,row_count,split_type,random_seed,model,feature_set,hyperparameters,sample_weight_used,train_duration_seconds,inference_duration_seconds,accuracy,precision,recall,f1,support,positive_rate,pr_auc,roc_auc,score_type,artifact_path,status
dummy_word,2026-07-21T20:56:42.480157+00:00,sample,100000,term_group,42,DummyClassifier,word,"{""constant"": null, ""random_state"": null, ""strategy"": ""prior""}",False,32.67500966700027,4.678154749999521,0.7499092558983667,0.0,0.0,0.0,19285,0.2500907441016334,0.2500907441016334,0.5,probability,,evaluated
logistic_word,2026-07-21T20:57:30.912358+00:00,sample,100000,term_group,42,LogisticRegression,word,"{""C"": 1.0, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 500, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""liblinear"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",True,39.34489837498404,4.540378000005148,0.8346383199377755,0.7347701149425288,0.5301679452622848,0.6159219559195471,19285,0.2500907441016334,0.7098408314086431,0.9080854017591283,probability,,evaluated
linear_svc_char,2026-07-21T20:59:31.577632+00:00,sample,100000,term_group,42,LinearSVC,char,"{""C"": 1.0, ""class_weight"": null, ""dual"": ""auto"", ""fit_intercept"": true, ""intercept_scaling"": 1, ""loss"": ""squared_hinge"", ""max_iter"": 1000, ""multi_class"": ""ovr"", ""penalty"": ""l2"", ""random_state"": null, ""tol"": 0.0001, ""verbose"": 0}",True,104.41190262499731,7.779183250007918,0.8366606170598911,0.7474120082815735,0.5239477503628447,0.6160409556313993,19285,0.2500907441016334,0.7206024017955963,0.9047392262212886,decision_score,,evaluated
multinomial_nb_word,2026-07-21T21:00:12.006743+00:00,sample,100000,term_group,42,MultinomialNB,word,"{""alpha"": 1.0, ""class_prior"": null, ""fit_prior"": true, ""force_alpha"": true}",True,31.845342958986294,4.282321790989954,0.802592688618097,0.6766342141863699,0.4034833091436865,0.5055201974282374,19285,0.2500907441016334,0.6062581747859634,0.8354306120814575,probability,,evaluated
logistic_combined,2026-07-21T21:02:29.556916+00:00,sample,100000,term_group,42,LogisticRegression,combined,"{""C"": 1.0, ""class_weight"": null, ""dual"": false, ""fit_intercept"": true, ""intercept_scaling"": 1, ""l1_ratio"": null, ""max_iter"": 500, ""multi_class"": ""deprecated"", ""n_jobs"": null, ""penalty"": ""l2"", ""random_state"": null, ""solver"": ""liblinear"", ""tol"": 0.0001, ""verbose"": 0, ""warm_start"": false}",True,117.17722833398147,10.005374457978178,0.8380088151413015,0.7405834041348061,0.5421936554012026,0.626047402441944,19285,0.2500907441016334,0.716490146204869,0.910048226940512,probability,models/trendyol_relevance_pipeline.pkl,evaluated
