retrieval_mode,policy,seeds,recall@10_mean,recall@10_std,recall@10_ci95_low,recall@10_ci95_high,recall@20_mean,recall@20_std,recall@20_ci95_low,recall@20_ci95_high,recall@50_mean,recall@50_std,recall@50_ci95_low,recall@50_ci95_high,recall@100_mean,recall@100_std,recall@100_ci95_low,recall@100_ci95_high,precision@10_mean,precision@10_std,precision@10_ci95_low,precision@10_ci95_high,map@10_mean,map@10_std,map@10_ci95_low,map@10_ci95_high,ndcg@10_mean,ndcg@10_std,ndcg@10_ci95_low,ndcg@10_ci95_high,mrr_mean,mrr_std,mrr_ci95_low,mrr_ci95_high
hybrid_rrf,blended_policy,5,0.4875197664855194,0.024633349778375207,0.456938326353619,0.5181012066174199,0.6243637670392842,0.0212563316523219,0.5979747765163648,0.6507527575622036,0.7973058098948925,0.009605045569600231,0.7853814825624903,0.8092301372272948,0.9002761948378767,0.007295015717105112,0.8912196885802597,0.9093327010954937,0.3433333333333334,0.0138001610296563,0.3262009172333718,0.36046574943329496,0.35443754148760903,0.023061946634259495,0.32580694326747495,0.3830681397077431,0.5314846993161504,0.027636301677596134,0.4971751996815338,0.565794198950767,0.6196581380947512,0.03825740932360736,0.5721629056818789,0.6671533705076236
hybrid_rrf,experimental_ranker,5,0.4875197664855194,0.024633349778375207,0.456938326353619,0.5181012066174199,0.6243637670392842,0.0212563316523219,0.5979747765163648,0.6507527575622036,0.7973058098948925,0.009605045569600231,0.7853814825624903,0.8092301372272948,0.9002761948378767,0.007295015717105112,0.8912196885802597,0.9093327010954937,0.3433333333333334,0.0138001610296563,0.3262009172333718,0.36046574943329496,0.35443754148760903,0.023061946634259495,0.32580694326747495,0.3830681397077431,0.5314846993161504,0.027636301677596134,0.4971751996815338,0.565794198950767,0.6196581380947512,0.03825740932360736,0.5721629056818789,0.6671533705076236
hybrid_rrf,retrieval_only,5,0.5729964815315497,0.008741087319078973,0.5621447280777505,0.5838482349853489,0.6990237809299518,0.014382925849600426,0.6811678827371185,0.716879679122785,0.8346396873835573,0.01106151991781936,0.8209071982102181,0.8483721765568966,0.9002761948378767,0.007295015717105112,0.8912196885802597,0.9093327010954937,0.37706666666666666,0.009747934254098266,0.36496494804197904,0.3891683852913543,0.4397270185241903,0.013341728494292774,0.4231637303447458,0.45629030670363485,0.6191364186636055,0.014303563933153437,0.6013790455077003,0.6368937918195107,0.713543357104095,0.021227265701503552,0.6871904509400965,0.7398962632680935
hybrid_rrf,v1_relevance,5,0.4875197664855194,0.024633349778375207,0.456938326353619,0.5181012066174199,0.6243637670392842,0.0212563316523219,0.5979747765163648,0.6507527575622036,0.7973058098948925,0.009605045569600231,0.7853814825624903,0.8092301372272948,0.9002761948378767,0.007295015717105112,0.8912196885802597,0.9093327010954937,0.3433333333333334,0.0138001610296563,0.3262009172333718,0.36046574943329496,0.35443754148760903,0.023061946634259495,0.32580694326747495,0.3830681397077431,0.5314846993161504,0.027636301677596134,0.4971751996815338,0.565794198950767,0.6196581380947512,0.03825740932360736,0.5721629056818789,0.6671533705076236
tfidf,blended_policy,5,0.4775596103092923,0.025928942107690995,0.445369737722578,0.5097494828960066,0.61242339831936,0.01735386758034862,0.5908791801257285,0.6339676165129915,0.7795953193478903,0.006523742598681923,0.7714963216268146,0.787694317068966,0.8860181102971284,0.009640230631441267,0.8740501019439998,0.897986118650257,0.33973333333333333,0.013221195104830746,0.3233196831311388,0.3561469835355279,0.3484511515143794,0.02340894363070429,0.31938976868848934,0.37751253434026943,0.5241350946561318,0.025966566151869017,0.49189851313762784,0.5563716761746359,0.6173083755921926,0.033350429646811015,0.5759049864147918,0.6587117647695935
tfidf,experimental_ranker,5,0.4775596103092923,0.025928942107690995,0.445369737722578,0.5097494828960066,0.61242339831936,0.01735386758034862,0.5908791801257285,0.6339676165129915,0.7795953193478903,0.006523742598681923,0.7714963216268146,0.787694317068966,0.8860181102971284,0.009640230631441267,0.8740501019439998,0.897986118650257,0.33973333333333333,0.013221195104830746,0.3233196831311388,0.3561469835355279,0.3484511515143794,0.02340894363070429,0.31938976868848934,0.37751253434026943,0.5241350946561318,0.025966566151869017,0.49189851313762784,0.5563716761746359,0.6173083755921926,0.033350429646811015,0.5759049864147918,0.6587117647695935
tfidf,retrieval_only,5,0.5569946380236797,0.015108592576714673,0.5382378500302055,0.5757514260171538,0.6819757217628848,0.0170060736844109,0.6608632774977913,0.7030881660279783,0.8172387554896702,0.012990137479621945,0.8011119552285481,0.8333655557507923,0.8860181102971284,0.009640230631441267,0.8740501019439998,0.897986118650257,0.3745333333333333,0.01537241396499302,0.3554490203355972,0.3936176463310693,0.4309414595745351,0.01688757962345348,0.40997612153184976,0.45190679761722047,0.6032318290049754,0.0198976936290758,0.5785295399555721,0.6279341180543787,0.6867164515654988,0.03399822522130731,0.644508846893356,0.7289240562376416
tfidf,v1_relevance,5,0.4775596103092923,0.025928942107690995,0.445369737722578,0.5097494828960066,0.61242339831936,0.01735386758034862,0.5908791801257285,0.6339676165129915,0.7795953193478903,0.006523742598681923,0.7714963216268146,0.787694317068966,0.8860181102971284,0.009640230631441267,0.8740501019439998,0.897986118650257,0.33973333333333333,0.013221195104830746,0.3233196831311388,0.3561469835355279,0.3484511515143794,0.02340894363070429,0.31938976868848934,0.37751253434026943,0.5241350946561318,0.025966566151869017,0.49189851313762784,0.5563716761746359,0.6173083755921926,0.033350429646811015,0.5759049864147918,0.6587117647695935
